Date,Time,DateTime,days,Chlorophyll_RFU,Depth_m,fDOM_QSU,fDOM_RFU,ODO_PerSat,ODO_PerLocSat,ODO_mg_L,SpCond_uS_cm,TAL_PC_RFU,pH,Light_lux,Turbidity_FNU,Temp_C
3/29/2023,17:45:00,3/29/2023 17:45,2.07,0.39,0.443,20.92,6.98,117.3,119.7,11.21,126,0.34,8.02,1637.12,1.01,17.518
3/29/2023,17:50:00,3/29/2023 17:50,2.07,0.34,0.443,21.34,7.12,118.9,121.4,11.39,126.4,0.37,8.04,1522.56,1.39,17.422
3/29/2023,17:55:00,3/29/2023 17:55,2.07,0.38,0.443,21.48,7.16,122.3,124.9,11.77,126.2,0.39,8.2,1529.6,1.46,17.208
3/29/2023,18:00:00,3/29/2023 18:00,2.08,0.35,0.444,21.6,7.21,122.5,125.1,11.79,125.7,0.39,8.23,1468.8,1.36,17.21
3/29/2023,18:05:00,3/29/2023 18:05,2.08,0.36,0.444,21.46,7.16,121.1,123.7,11.65,125.6,0.38,8.2,1411.2,1.34,17.248
3/29/2023,18:10:00,3/29/2023 18:10,2.08,0.36,0.443,21.31,7.11,119.5,122,11.48,125.8,0.39,8.12,1346.56,1.22,17.258
3/29/2023,18:15:00,3/29/2023 18:15,2.09,0.35,0.443,21.32,7.11,119.7,122.2,11.51,125.7,0.37,8.13,1272.96,1.31,17.244
3/29/2023,18:20:00,3/29/2023 18:20,2.09,0.36,0.443,21.31,7.11,119.4,121.9,11.48,125.6,0.35,8.12,1197.12,1.28,17.224
3/29/2023,18:25:00,3/29/2023 18:25,2.09,0.43,0.443,21.26,7.09,119.1,121.6,11.46,125.9,0.39,8.1,1111.36,1.69,17.201
3/29/2023,18:30:00,3/29/2023 18:30,2.1,0.43,0.443,21.25,7.09,119.4,121.9,11.49,126,0.38,8.1,1017.6,1.89,17.182
3/29/2023,18:35:00,3/29/2023 18:35,2.1,0.37,0.443,21.45,7.15,119.7,122.3,11.53,126,0.38,8.12,905.92,1.51,17.153
3/29/2023,18:40:00,3/29/2023 18:40,2.1,0.37,0.443,21.55,7.19,119.9,122.4,11.55,125.4,0.39,8.14,797.44,1.73,17.133
3/29/2023,18:45:00,3/29/2023 18:45,2.11,0.36,0.444,21.55,7.19,118,120.5,11.38,125.4,0.39,8.11,678.4,1.33,17.077
3/29/2023,18:50:00,3/29/2023 18:50,2.11,0.38,0.444,21.59,7.2,119,121.5,11.49,125.1,0.38,8.12,545.12,1.5,17.058
3/29/2023,18:55:00,3/29/2023 18:55,2.11,0.38,0.444,21.56,7.19,118.2,120.7,11.41,125.2,0.41,8.09,421.76,1.67,17.046
3/29/2023,19:00:00,3/29/2023 19:00,2.12,0.37,0.444,21.52,7.18,117.4,119.8,11.34,125.6,0.42,8.04,297.44,1.82,17.014
3/29/2023,19:05:00,3/29/2023 19:05,2.12,0.41,0.444,21.65,7.22,117.3,119.7,11.33,125.5,0.41,8.03,186,1.56,16.978
3/29/2023,19:10:00,3/29/2023 19:10,2.13,0.46,0.444,21.68,7.23,116.8,119.2,11.3,125.7,0.38,8.03,103.12,1.69,16.944
3/29/2023,19:15:00,3/29/2023 19:15,2.13,0.41,0.446,21.67,7.23,116,118.5,11.23,125.5,0.41,8.01,48.68,1.97,16.916
3/29/2023,19:20:00,3/29/2023 19:20,2.13,0.4,0.446,21.63,7.22,115.7,118.2,11.21,125.9,0.38,7.99,18.04,2.56,16.879
3/29/2023,19:25:00,3/29/2023 19:25,2.14,0.41,0.446,21.58,7.2,116.2,118.6,11.27,126.7,0.42,8,5.86,1.46,16.833
3/29/2023,19:30:00,3/29/2023 19:30,2.14,0.44,0.446,21.56,7.19,116.4,118.9,11.3,127.1,0.4,7.99,1.41,1.73,16.768
3/29/2023,19:35:00,3/29/2023 19:35,2.14,0.35,0.447,21.52,7.18,116.4,118.8,11.32,127.7,0.4,7.96,0.2,1.64,16.658
3/29/2023,19:40:00,3/29/2023 19:40,2.15,0.38,0.447,21.47,7.16,116.1,118.5,11.3,127.7,0.39,7.95,0,1.58,16.64
3/29/2023,19:45:00,3/29/2023 19:45,2.15,0.35,0.446,21.72,7.25,113.7,116.1,11.09,127.5,0.39,7.87,0,2.17,16.561
3/29/2023,19:50:00,3/29/2023 19:50,2.15,0.48,0.446,21.51,7.18,114.6,117,11.19,129.3,0.43,7.83,0,2.13,16.474
3/29/2023,19:55:00,3/29/2023 19:55,2.16,0.34,0.447,21.59,7.2,116.4,118.8,11.43,130.4,0.42,7.89,0,1.57,16.205
3/29/2023,20:00:00,3/29/2023 20:00,2.16,0.36,0.447,21.59,7.2,113.3,115.7,11.12,129.2,0.44,7.85,0,1.73,16.257
3/29/2023,20:05:00,3/29/2023 20:05,2.16,0.77,0.446,21.6,7.21,110.7,113.1,10.9,129.3,0.51,7.81,0,1.63,16.095
3/29/2023,20:10:00,3/29/2023 20:10,2.17,0.47,0.445,21.06,7.03,109.6,112,10.79,128.6,0.5,7.73,0,5.54,16.138
3/29/2023,20:15:00,3/29/2023 20:15,2.17,0.5,0.445,21.14,7.05,107.8,110.1,10.61,127.6,0.47,7.68,0,4.41,16.146
3/29/2023,20:20:00,3/29/2023 20:20,2.17,0.43,0.446,21.33,7.11,115,117.4,11.33,131.3,0.48,7.83,0,3.07,16.042
3/29/2023,20:25:00,3/29/2023 20:25,2.18,0.39,0.445,21.28,7.1,120.4,123,11.92,134.6,0.45,7.91,0,2.11,15.852
3/29/2023,20:30:00,3/29/2023 20:30,2.18,0.37,0.445,21.58,7.2,121.5,124.1,12.04,134.3,0.46,7.96,0,1.89,15.815
3/29/2023,20:35:00,3/29/2023 20:35,2.18,0.32,0.446,21.62,7.21,123.4,126,12.24,134.6,0.43,8.02,0,3.78,15.748
3/29/2023,20:40:00,3/29/2023 20:40,2.19,0.35,0.446,21.72,7.24,125.4,128.1,12.47,135.6,0.49,8.09,0,1.52,15.658
3/29/2023,20:45:00,3/29/2023 20:45,2.19,0.39,0.447,21.92,7.31,126.4,129,12.58,136.3,0.49,8.17,0,1.41,15.581
3/29/2023,20:50:00,3/29/2023 20:50,2.19,0.38,0.447,22.2,7.41,130.6,133.3,13.01,134.9,0.49,8.4,0,1.41,15.536
3/29/2023,20:55:00,3/29/2023 20:55,2.2,0.52,0.447,22.25,7.42,132.1,134.9,13.18,135.5,0.48,8.39,0,0.97,15.462
3/29/2023,21:00:00,3/29/2023 21:00,2.2,0.45,0.448,24.23,8.08,144.8,147.9,14.47,129.6,0.49,8.82,0,1.75,15.409
3/29/2023,21:05:00,3/29/2023 21:05,2.2,0.42,0.448,24.82,8.28,140.1,143.1,14.01,127.4,0.48,8.72,0,1.63,15.395
3/29/2023,21:10:00,3/29/2023 21:10,2.21,0.57,0.448,24.56,8.19,137.2,140.1,13.73,127.2,0.51,8.63,0,1.56,15.348
3/29/2023,21:15:00,3/29/2023 21:15,2.21,0.46,0.449,24.83,8.28,133.3,136.1,13.33,127.9,0.68,8.54,0,2.18,15.367
3/29/2023,21:20:00,3/29/2023 21:20,2.22,0.49,0.449,24.79,8.27,132.2,135,13.22,125.9,0.51,8.45,0,1.68,15.377
3/29/2023,21:25:00,3/29/2023 21:25,2.22,0.47,0.449,23.64,7.88,126.5,129.1,12.64,127.8,0.52,8.35,0,1.67,15.398
3/29/2023,21:30:00,3/29/2023 21:30,2.22,0.56,0.451,23.47,7.83,124.6,127.2,12.45,128.8,0.51,8.26,0,1.95,15.401
3/29/2023,21:35:00,3/29/2023 21:35,2.23,0.45,0.451,23.49,7.84,123.5,126.1,12.35,128.9,0.52,8.24,0,2.03,15.382
3/29/2023,21:40:00,3/29/2023 21:40,2.23,0.71,0.451,23.37,7.8,123.5,126.1,12.35,129.4,0.6,8.22,0,2.01,15.363
3/29/2023,21:45:00,3/29/2023 21:45,2.23,0.34,0.451,22.98,7.67,120.8,123.3,12.08,130.1,0.5,8.12,0,1.76,15.355
3/29/2023,21:50:00,3/29/2023 21:50,2.24,0.38,0.451,23.36,7.79,120.4,123,12.05,127.6,0.51,8.14,0,1.64,15.341
3/29/2023,21:55:00,3/29/2023 21:55,2.24,0.43,0.451,23.77,7.93,120.8,123.3,12.09,126.5,0.47,8.19,0,1.5,15.341
3/29/2023,22:00:00,3/29/2023 22:00,2.24,0.44,0.451,23.73,7.92,121.6,124.2,12.17,127.1,0.51,8.21,0,1.57,15.325
3/29/2023,22:05:00,3/29/2023 22:05,2.25,0.6,0.45,23.62,7.88,122.6,125.2,12.28,127.7,0.49,8.24,0,1.9,15.3
3/29/2023,22:10:00,3/29/2023 22:10,2.25,0.55,0.45,23.52,7.85,120,122.5,12.03,128.8,0.53,8.13,0,1.59,15.25
3/29/2023,22:15:00,3/29/2023 22:15,2.25,0.46,0.45,22.91,7.64,119.1,121.7,11.96,130.1,0.5,8.1,0,1.93,15.202
3/29/2023,22:20:00,3/29/2023 22:20,2.26,0.43,0.45,22.89,7.64,113.3,115.7,11.39,129,0.53,7.97,0,1.88,15.145
3/29/2023,22:25:00,3/29/2023 22:25,2.26,0.43,0.45,23.37,7.79,116.8,119.3,11.72,126,0.5,8.07,0,1.55,15.201
3/29/2023,22:30:00,3/29/2023 22:30,2.26,0.48,0.45,23.39,7.8,116,118.5,11.65,125.8,0.52,8.07,0,1.82,15.201
3/29/2023,22:35:00,3/29/2023 22:35,2.27,0.44,0.451,23.47,7.83,116.1,118.5,11.65,125.5,0.5,8.08,0,1.74,15.217
3/29/2023,22:40:00,3/29/2023 22:40,2.27,0.46,0.45,23.51,7.84,115.4,117.8,11.58,125.3,0.51,8.06,0,1.69,15.19
3/29/2023,22:45:00,3/29/2023 22:45,2.27,0.44,0.451,23.41,7.81,114.8,117.2,11.54,125.7,0.5,8.04,0,1.63,15.14
3/29/2023,22:50:00,3/29/2023 22:50,2.28,0.53,0.45,23.42,7.81,114.1,116.5,11.46,125.5,0.54,8.03,0,2.43,15.145
3/29/2023,22:55:00,3/29/2023 22:55,2.28,0.68,0.451,23.43,7.82,114.5,116.9,11.49,125.1,0.54,8.04,0,1.71,15.19
3/29/2023,23:00:00,3/29/2023 23:00,2.28,0.55,0.452,23.36,7.79,114.2,116.6,11.48,125.2,0.54,8.03,0,1.66,15.14
3/29/2023,23:05:00,3/29/2023 23:05,2.29,0.46,0.453,23.4,7.81,113.5,115.9,11.41,125.2,0.51,8.01,0,1.77,15.138
3/29/2023,23:10:00,3/29/2023 23:10,2.29,0.43,0.453,23.33,7.78,112.5,114.9,11.31,125.2,0.5,7.97,0,1.69,15.11
3/29/2023,23:15:00,3/29/2023 23:15,2.3,0.49,0.452,23.33,7.78,111.9,114.3,11.26,125.1,0.49,7.96,0,1.78,15.09
3/29/2023,23:20:00,3/29/2023 23:20,2.3,0.44,0.451,23.3,7.77,111,113.4,11.18,124.8,0.51,7.95,0,1.8,15.063
3/29/2023,23:25:00,3/29/2023 23:25,2.3,0.41,0.45,23.27,7.76,110.5,112.8,11.13,124.5,0.52,7.94,0,1.55,15.044
3/29/2023,23:30:00,3/29/2023 23:30,2.31,0.41,0.451,23.27,7.76,110.1,112.4,11.1,124.1,0.55,7.93,0,1.72,14.996
3/29/2023,23:35:00,3/29/2023 23:35,2.31,0.44,0.451,23.27,7.76,109.4,111.7,11.03,124.3,0.52,7.89,0,2.04,14.988
3/29/2023,23:40:00,3/29/2023 23:40,2.31,0.45,0.451,23.32,7.78,108.7,111,10.97,124.3,0.52,7.89,0,1.83,14.959
3/29/2023,23:45:00,3/29/2023 23:45,2.32,0.44,0.451,23.22,7.75,108.2,110.5,10.93,124,0.52,7.87,0,2.46,14.875
3/29/2023,23:50:00,3/29/2023 23:50,2.32,0.52,0.452,23.33,7.78,107.6,109.9,10.88,124.4,0.56,7.85,0,1.93,14.877
3/29/2023,23:55:00,3/29/2023 23:55,2.32,0.45,0.451,23.39,7.8,107.1,109.3,10.83,124.3,0.51,7.84,0,1.78,14.841
3/30/2023,0:00:00,3/30/2023 0:00,2.33,0.49,0.451,23.33,7.78,107.9,110.1,10.91,124.3,0.56,7.85,0,2.03,14.84
3/30/2023,0:05:00,3/30/2023 0:05,2.33,0.46,0.451,23.39,7.8,107.9,110.2,10.92,124.2,0.55,7.85,0,1.83,14.842
3/30/2023,0:10:00,3/30/2023 0:10,2.33,0.44,0.452,23.39,7.8,107.5,109.8,10.88,124.2,0.56,7.84,0,2.36,14.816
3/30/2023,0:15:00,3/30/2023 0:15,2.34,0.4,0.452,23.36,7.79,107.3,109.6,10.87,124.4,0.55,7.83,0,1.89,14.779
3/30/2023,0:20:00,3/30/2023 0:20,2.34,0.46,0.452,23.35,7.79,107.1,109.4,10.86,124.5,0.55,7.82,0,1.85,14.749
3/30/2023,0:25:00,3/30/2023 0:25,2.34,0.47,0.451,23.39,7.8,106.3,108.5,10.79,124.4,0.55,7.8,0,1.76,14.679
3/30/2023,0:30:00,3/30/2023 0:30,2.35,0.53,0.452,23.39,7.8,105.8,108.1,10.75,124.6,0.57,7.78,0,2.01,14.672
3/30/2023,0:35:00,3/30/2023 0:35,2.35,0.45,0.451,23.37,7.8,105.2,107.4,10.69,124.7,0.58,7.77,0,1.89,14.644
3/30/2023,0:40:00,3/30/2023 0:40,2.35,0.45,0.451,23.36,7.79,105.4,107.7,10.71,124.3,0.54,7.77,0,1.81,14.658
3/30/2023,0:45:00,3/30/2023 0:45,2.36,0.45,0.451,23.32,7.78,105.1,107.3,10.68,124.2,0.56,7.77,0,2.13,14.644
3/30/2023,0:50:00,3/30/2023 0:50,2.36,0.44,0.453,23.36,7.79,104.9,107.2,10.68,123.9,0.54,7.77,0,1.78,14.555
3/30/2023,0:55:00,3/30/2023 0:55,2.36,0.46,0.452,23.4,7.81,104.7,106.9,10.64,124.1,0.53,7.76,0,1.99,14.617
3/30/2023,1:00:00,3/30/2023 1:00,2.37,0.47,0.451,23.36,7.79,104,106.2,10.57,123.8,0.55,7.74,0,2.1,14.593
3/30/2023,1:05:00,3/30/2023 1:05,2.37,0.47,0.452,23.41,7.81,103.6,105.8,10.56,123.6,0.55,7.74,0,2.81,14.486
3/30/2023,1:10:00,3/30/2023 1:10,2.38,0.45,0.452,23.38,7.8,103.7,105.9,10.58,123.9,0.58,7.73,0,1.85,14.48
3/30/2023,1:15:00,3/30/2023 1:15,2.38,0.43,0.452,23.45,7.82,103.6,105.8,10.56,124.1,0.57,7.73,0,2.08,14.495
3/30/2023,1:20:00,3/30/2023 1:20,2.38,0.44,0.451,23.48,7.83,103.7,105.8,10.56,124,0.55,7.73,0,2.13,14.502
3/30/2023,1:25:00,3/30/2023 1:25,2.39,0.46,0.452,23.52,7.85,103.9,106.1,10.59,124,0.55,7.73,0,1.87,14.501
3/30/2023,1:30:00,3/30/2023 1:30,2.39,0.45,0.452,23.51,7.84,103.6,105.8,10.56,124.1,0.56,7.72,0,1.99,14.486
3/30/2023,1:35:00,3/30/2023 1:35,2.39,0.47,0.452,23.46,7.83,103.7,105.8,10.57,124.1,0.56,7.72,0,2.18,14.481
3/30/2023,1:40:00,3/30/2023 1:40,2.4,0.49,0.452,23.56,7.86,103.4,105.6,10.55,124.3,0.59,7.72,0,2.19,14.43
3/30/2023,1:45:00,3/30/2023 1:45,2.4,0.5,0.451,23.59,7.87,103.8,106,10.6,124.5,0.58,7.72,0,1.88,14.38
3/30/2023,1:50:00,3/30/2023 1:50,2.4,0.43,0.451,23.63,7.88,103.9,106.1,10.61,124.3,0.58,7.73,0,2.08,14.387
3/30/2023,1:55:00,3/30/2023 1:55,2.41,0.43,0.451,23.68,7.9,104.1,106.3,10.64,124.3,0.56,7.73,0,2,14.348
3/30/2023,2:00:00,3/30/2023 2:00,2.41,0.45,0.452,23.71,7.91,103.7,105.9,10.61,124.3,0.58,7.73,0,1.96,14.353
3/30/2023,2:05:00,3/30/2023 2:05,2.41,0.43,0.452,23.73,7.92,104,106.2,10.65,124.5,0.6,7.73,0,2.06,14.306
3/30/2023,2:10:00,3/30/2023 2:10,2.42,0.4,0.451,23.76,7.92,103.9,106.1,10.63,124.6,0.56,7.73,0,1.8,14.304
3/30/2023,2:15:00,3/30/2023 2:15,2.42,0.43,0.451,23.84,7.95,103.5,105.7,10.61,124.3,0.58,7.73,0,1.81,14.231
3/30/2023,2:20:00,3/30/2023 2:20,2.42,0.39,0.451,23.87,7.96,104.8,107,10.73,124.5,0.57,7.76,0,1.71,14.253
3/30/2023,2:25:00,3/30/2023 2:25,2.43,0.44,0.45,23.98,8,105.3,107.5,10.79,124,0.55,7.77,0,1.79,14.218
3/30/2023,2:30:00,3/30/2023 2:30,2.43,0.45,0.451,23.9,7.97,105.3,107.6,10.79,124.4,0.55,7.78,0,1.67,14.276
3/30/2023,2:35:00,3/30/2023 2:35,2.43,0.5,0.45,23.88,7.97,105.5,107.7,10.8,124.4,0.6,7.78,0,1.92,14.279
3/30/2023,2:40:00,3/30/2023 2:40,2.44,0.44,0.451,23.84,7.95,105.1,107.3,10.78,124.3,0.58,7.77,0,2.13,14.208
3/30/2023,2:45:00,3/30/2023 2:45,2.44,0.42,0.452,23.88,7.97,104.3,106.5,10.73,124.4,0.59,7.75,0,2.19,14.08
3/30/2023,2:50:00,3/30/2023 2:50,2.44,0.46,0.453,23.89,7.97,103.9,106.1,10.66,124.6,0.6,7.74,0,1.97,14.174
3/30/2023,2:55:00,3/30/2023 2:55,2.45,0.5,0.452,23.84,7.95,103.4,105.6,10.63,124.4,0.54,7.73,0,2.21,14.12
3/30/2023,3:00:00,3/30/2023 3:00,2.45,0.47,0.453,23.79,7.94,103,105.2,10.6,124.2,0.56,7.72,0,2.01,14.053
3/30/2023,3:05:00,3/30/2023 3:05,2.45,0.52,0.452,23.74,7.92,103,105.1,10.61,124.1,0.62,7.71,0,1.85,14.006
3/30/2023,3:10:00,3/30/2023 3:10,2.46,0.46,0.453,23.78,7.93,102,104.2,10.51,123.4,0.58,7.71,0,1.87,13.998
3/30/2023,3:15:00,3/30/2023 3:15,2.46,0.55,0.453,23.74,7.92,102.2,104.3,10.5,123.5,0.61,7.7,0,2.04,14.125
3/30/2023,3:20:00,3/30/2023 3:20,2.47,0.47,0.453,23.69,7.9,102,104.2,10.47,123.2,0.57,7.71,0,2.09,14.156
3/30/2023,3:25:00,3/30/2023 3:25,2.47,0.48,0.453,23.65,7.89,101.5,103.6,10.43,123.2,0.59,7.69,0,1.97,14.114
3/30/2023,3:30:00,3/30/2023 3:30,2.47,0.51,0.453,23.68,7.9,100.9,103,10.39,123.3,0.55,7.68,0,2.01,14.021
3/30/2023,3:35:00,3/30/2023 3:35,2.48,0.53,0.452,23.66,7.89,100.9,103.1,10.39,123.2,0.59,7.68,0,2.09,14.064
3/30/2023,3:40:00,3/30/2023 3:40,2.48,0.49,0.454,23.67,7.9,100.6,102.8,10.36,123.2,0.6,7.67,0,2.3,14.024
3/30/2023,3:45:00,3/30/2023 3:45,2.48,0.49,0.453,23.72,7.91,100.3,102.5,10.34,123.1,0.58,7.66,0,2.43,14.004
3/30/2023,3:50:00,3/30/2023 3:50,2.49,0.51,0.455,23.71,7.91,100.4,102.5,10.35,123.3,0.59,7.65,0,2.2,13.966
3/30/2023,3:55:00,3/30/2023 3:55,2.49,0.45,0.456,23.71,7.91,100.2,102.3,10.33,123.2,0.57,7.65,0,2.17,13.95
3/30/2023,4:00:00,3/30/2023 4:00,2.49,0.49,0.456,23.73,7.92,99.7,101.8,10.29,123.1,0.59,7.65,0,2.31,13.913
3/30/2023,4:05:00,3/30/2023 4:05,2.5,0.51,0.455,23.83,7.95,99.1,101.2,10.24,123,0.58,7.64,0,2.02,13.841
3/30/2023,4:10:00,3/30/2023 4:10,2.5,0.46,0.456,23.89,7.97,99.9,102,10.31,123.1,0.56,7.64,0,2.1,13.915
3/30/2023,4:15:00,3/30/2023 4:15,2.5,0.68,0.456,23.88,7.97,100.2,102.3,10.33,123,0.64,7.66,0,2.05,13.966
3/30/2023,4:20:00,3/30/2023 4:20,2.51,0.55,0.457,23.87,7.96,100.3,102.4,10.34,122.9,0.61,7.66,0,2.32,13.968
3/30/2023,4:25:00,3/30/2023 4:25,2.51,0.49,0.457,23.95,7.99,100.3,102.4,10.35,123,0.56,7.66,0,2.23,13.901
3/30/2023,4:30:00,3/30/2023 4:30,2.51,0.49,0.457,23.97,7.99,100.1,102.3,10.34,123,0.59,7.65,0,2.05,13.9
3/30/2023,4:35:00,3/30/2023 4:35,2.52,0.51,0.458,23.97,8,99.9,102,10.32,122.9,0.6,7.65,0,2.44,13.882
3/30/2023,4:40:00,3/30/2023 4:40,2.52,0.5,0.458,23.66,7.89,98.1,100.2,10.17,123.1,0.6,7.61,0,4.52,13.717
3/30/2023,4:45:00,3/30/2023 4:45,2.52,0.52,0.458,24.01,8.01,98.8,100.9,10.24,123,0.62,7.62,0,2.34,13.749
3/30/2023,4:50:00,3/30/2023 4:50,2.53,0.53,0.458,23.95,7.99,99,101.1,10.25,123.1,0.6,7.63,0,2.13,13.785
3/30/2023,4:55:00,3/30/2023 4:55,2.53,0.51,0.459,23.97,7.99,99.1,101.2,10.26,122.9,0.6,7.62,0,2.02,13.753
3/30/2023,5:00:00,3/30/2023 5:00,2.53,0.49,0.458,23.99,8,99.1,101.2,10.26,123.2,0.62,7.63,0,2.02,13.781
3/30/2023,5:05:00,3/30/2023 5:05,2.54,0.51,0.459,23.99,8,98.8,100.9,10.23,122.8,0.64,7.62,0,2.16,13.772
3/30/2023,5:10:00,3/30/2023 5:10,2.54,0.53,0.46,23.96,7.99,98.7,100.8,10.22,122.9,0.58,7.62,0,2.02,13.782
3/30/2023,5:15:00,3/30/2023 5:15,2.55,0.46,0.461,24.01,8.01,98.7,100.8,10.24,122.7,0.61,7.62,0,1.96,13.655
3/30/2023,5:20:00,3/30/2023 5:20,2.55,0.52,0.461,24.05,8.02,98.7,100.8,10.24,122.8,0.62,7.62,0,1.94,13.712
3/30/2023,5:25:00,3/30/2023 5:25,2.55,0.47,0.462,24.01,8.01,98.4,100.5,10.2,122.8,0.6,7.62,0,1.98,13.734
3/30/2023,5:30:00,3/30/2023 5:30,2.56,0.61,0.463,24.03,8.02,98.6,100.7,10.23,122.8,0.61,7.61,0,2.54,13.694
3/30/2023,5:35:00,3/30/2023 5:35,2.56,0.49,0.464,24.02,8.01,98.5,100.5,10.22,122.9,0.63,7.61,0,1.97,13.641
3/30/2023,5:40:00,3/30/2023 5:40,2.56,0.53,0.463,24.03,8.02,98.3,100.4,10.2,122.8,0.63,7.61,0,1.94,13.663
3/30/2023,5:45:00,3/30/2023 5:45,2.57,0.55,0.464,23.82,7.94,97.6,99.7,10.13,122.9,0.59,7.6,0,5.68,13.67
3/30/2023,5:50:00,3/30/2023 5:50,2.57,0.56,0.464,23.8,7.94,97.2,99.3,10.11,122.9,0.66,7.59,0,2.74,13.561
3/30/2023,5:55:00,3/30/2023 5:55,2.57,0.55,0.465,23.96,7.99,96.8,98.8,10.08,122.8,0.6,7.58,0,2.34,13.514
3/30/2023,6:00:00,3/30/2023 6:00,2.58,0.5,0.465,24.07,8.03,97.2,99.3,10.11,122.9,0.64,7.59,0,2.24,13.569
3/30/2023,6:05:00,3/30/2023 6:05,2.58,0.71,0.466,23.31,7.78,97.1,99.1,10.12,122.7,0.67,7.58,0,4.52,13.464
3/30/2023,6:10:00,3/30/2023 6:10,2.58,0.55,0.465,23.8,7.94,97.3,99.4,10.15,122.7,0.61,7.58,0,3.33,13.455
3/30/2023,6:15:00,3/30/2023 6:15,2.59,0.51,0.466,24.11,8.04,97.7,99.8,10.17,122.9,0.62,7.58,0.8,2.51,13.545
3/30/2023,6:20:00,3/30/2023 6:20,2.59,0.49,0.466,24.11,8.04,97.7,99.7,10.17,122.9,0.6,7.6,3.23,2.35,13.517
3/30/2023,6:25:00,3/30/2023 6:25,2.59,0.6,0.467,24.14,8.05,97.7,99.8,10.18,122.8,0.64,7.6,11.95,2.43,13.509
3/30/2023,6:30:00,3/30/2023 6:30,2.6,0.5,0.467,24.1,8.04,97.4,99.5,10.17,122.9,0.65,7.59,34.48,2.37,13.432
3/30/2023,6:35:00,3/30/2023 6:35,2.6,0.55,0.468,24.13,8.05,97.4,99.4,10.16,122.8,0.61,7.59,81.18,2.36,13.405
3/30/2023,6:40:00,3/30/2023 6:40,2.6,0.6,0.469,24.15,8.05,97.1,99.2,10.15,122.9,0.64,7.58,157.6,2.64,13.361
3/30/2023,6:45:00,3/30/2023 6:45,2.61,0.54,0.47,24.15,8.06,96.8,98.9,10.11,123,0.65,7.57,268.32,2.48,13.38
3/30/2023,6:50:00,3/30/2023 6:50,2.61,0.59,0.469,24.15,8.06,96.6,98.6,10.09,123,0.62,7.57,406.4,2.44,13.379
3/30/2023,6:55:00,3/30/2023 6:55,2.61,0.55,0.469,24.23,8.08,96.7,98.8,10.1,122.9,0.63,7.57,560.96,2.21,13.402
3/30/2023,7:00:00,3/30/2023 7:00,2.62,0.55,0.47,24.23,8.08,97,99.1,10.14,123,0.63,7.58,722.56,2.2,13.371
3/30/2023,7:05:00,3/30/2023 7:05,2.62,0.57,0.469,24.27,8.1,97,99.1,10.14,122.9,0.65,7.58,877.44,2.22,13.376
3/30/2023,7:10:00,3/30/2023 7:10,2.63,0.5,0.47,24.23,8.08,96.6,98.7,10.11,123,0.65,7.58,1026.24,2.57,13.301
3/30/2023,7:15:00,3/30/2023 7:15,2.63,0.59,0.471,24.27,8.1,96.4,98.4,10.09,123,0.65,7.57,1165.44,2.62,13.275
3/30/2023,7:20:00,3/30/2023 7:20,2.63,0.52,0.471,24.27,8.09,96.3,98.3,10.08,122.7,0.64,7.56,1296.64,2.31,13.265
3/30/2023,7:25:00,3/30/2023 7:25,2.64,0.57,0.471,24.31,8.11,96.6,98.7,10.12,123,0.65,7.57,1414.4,2.67,13.265
3/30/2023,7:30:00,3/30/2023 7:30,2.64,0.55,0.472,24.35,8.12,96.6,98.6,10.12,122.9,0.63,7.56,1530.88,2.09,13.245
3/30/2023,7:35:00,3/30/2023 7:35,2.64,0.51,0.473,24.36,8.13,96.4,98.4,10.1,123,0.67,7.56,1646.72,2.06,13.225
3/30/2023,7:40:00,3/30/2023 7:40,2.65,0.54,0.473,24.35,8.12,96.5,98.6,10.13,123.2,0.63,7.56,1742.08,2.2,13.17
3/30/2023,7:45:00,3/30/2023 7:45,2.65,0.51,0.473,24.27,8.1,96.7,98.7,10.13,123.3,0.63,7.56,1822.72,2.49,13.259
3/30/2023,7:50:00,3/30/2023 7:50,2.65,0.57,0.473,24.28,8.1,96.6,98.6,10.12,123.3,0.63,7.56,1900.8,2.44,13.23
3/30/2023,7:55:00,3/30/2023 7:55,2.66,0.54,0.473,24.32,8.11,96.3,98.3,10.1,123.2,0.63,7.56,1969.92,2.32,13.209
3/30/2023,8:00:00,3/30/2023 8:00,2.66,0.53,0.474,24.27,8.1,96.2,98.2,10.09,123.5,0.65,7.55,2054.4,2.22,13.155
3/30/2023,8:05:00,3/30/2023 8:05,2.66,0.49,0.475,24.31,8.11,96.2,98.2,10.11,123.4,0.63,7.55,2146.56,2.12,13.118
3/30/2023,8:10:00,3/30/2023 8:10,2.67,0.51,0.475,24.25,8.09,95.8,97.8,10.06,123.3,0.63,7.55,2261.12,2.22,13.115
3/30/2023,8:15:00,3/30/2023 8:15,2.67,0.55,0.475,24.23,8.08,95.6,97.7,10.04,123,0.63,7.55,2366.72,2.01,13.138
3/30/2023,8:20:00,3/30/2023 8:20,2.67,0.63,0.475,24.2,8.07,95.8,97.8,10.06,122.9,0.65,7.56,2462.08,2.17,13.143
3/30/2023,8:25:00,3/30/2023 8:25,2.68,0.51,0.475,24.11,8.04,95.9,97.9,10.07,122.8,0.66,7.56,2579.84,2.29,13.124
