Date,Time,DateTime,days,Chlorophyll_RFU,Cond_uS_cm,Depth_m,fDOM_QSU,fDOM_RFU,ODO_PerSat,ODO_PerLocSat,ODO_mg_L,Pressure_psi_a,Sal_psu,SpCond_uS_cm,TAL_PC_RFU,TDS_mg_L,pH,Temp_C,Light_lux,Turbidity_FNU
3/30/2023,0:55:00,3/30/2023 0:55,2.36,0.46,99.5,0.452,23.4,7.81,104.7,106.9,10.64,0.338,0.06,124.1,0.53,81,7.76,14.617,0,1.99
3/30/2023,1:00:00,3/30/2023 1:00,2.37,0.47,99.2,0.451,23.36,7.79,104,106.2,10.57,0.337,0.06,123.8,0.55,80,7.74,14.593,0,2.1
3/30/2023,1:05:00,3/30/2023 1:05,2.37,0.47,98.8,0.452,23.41,7.81,103.6,105.8,10.56,0.338,0.06,123.6,0.55,80,7.74,14.486,0,2.81
3/30/2023,1:10:00,3/30/2023 1:10,2.38,0.45,99,0.452,23.38,7.8,103.7,105.9,10.58,0.338,0.06,123.9,0.58,81,7.73,14.48,0,1.85
3/30/2023,1:15:00,3/30/2023 1:15,2.38,0.43,99.2,0.452,23.45,7.82,103.6,105.8,10.56,0.337,0.06,124.1,0.57,81,7.73,14.495,0,2.08
3/30/2023,1:20:00,3/30/2023 1:20,2.38,0.44,99.1,0.451,23.48,7.83,103.7,105.8,10.56,0.337,0.06,124,0.55,81,7.73,14.502,0,2.13
3/30/2023,1:25:00,3/30/2023 1:25,2.39,0.46,99.1,0.452,23.52,7.85,103.9,106.1,10.59,0.337,0.06,124,0.55,81,7.73,14.501,0,1.87
3/30/2023,1:30:00,3/30/2023 1:30,2.39,0.45,99.2,0.452,23.51,7.84,103.6,105.8,10.56,0.337,0.06,124.1,0.56,81,7.72,14.486,0,1.99
3/30/2023,1:35:00,3/30/2023 1:35,2.39,0.47,99.2,0.452,23.46,7.83,103.7,105.8,10.57,0.337,0.06,124.1,0.56,81,7.72,14.481,0,2.18
3/30/2023,1:40:00,3/30/2023 1:40,2.4,0.49,99.2,0.452,23.56,7.86,103.4,105.6,10.55,0.338,0.06,124.3,0.59,81,7.72,14.43,0,2.19
3/30/2023,1:45:00,3/30/2023 1:45,2.4,0.5,99.2,0.451,23.59,7.87,103.8,106,10.6,0.337,0.06,124.5,0.58,81,7.72,14.38,0,1.88
3/30/2023,1:50:00,3/30/2023 1:50,2.4,0.43,99.1,0.451,23.63,7.88,103.9,106.1,10.61,0.337,0.06,124.3,0.58,81,7.73,14.387,0,2.08
3/30/2023,1:55:00,3/30/2023 1:55,2.41,0.43,99,0.451,23.68,7.9,104.1,106.3,10.64,0.337,0.06,124.3,0.56,81,7.73,14.348,0,2
3/30/2023,2:00:00,3/30/2023 2:00,2.41,0.45,99,0.452,23.71,7.91,103.7,105.9,10.61,0.338,0.06,124.3,0.58,81,7.73,14.353,0,1.96
3/30/2023,2:05:00,3/30/2023 2:05,2.41,0.43,99.1,0.452,23.73,7.92,104,106.2,10.65,0.337,0.06,124.5,0.6,81,7.73,14.306,0,2.06
3/30/2023,2:10:00,3/30/2023 2:10,2.42,0.4,99.1,0.451,23.76,7.92,103.9,106.1,10.63,0.337,0.06,124.6,0.56,81,7.73,14.304,0,1.8
3/30/2023,2:15:00,3/30/2023 2:15,2.42,0.43,98.8,0.451,23.84,7.95,103.5,105.7,10.61,0.337,0.06,124.3,0.58,81,7.73,14.231,0,1.81
3/30/2023,2:20:00,3/30/2023 2:20,2.42,0.39,98.9,0.451,23.87,7.96,104.8,107,10.73,0.336,0.06,124.5,0.57,81,7.76,14.253,0,1.71
3/30/2023,2:25:00,3/30/2023 2:25,2.43,0.44,98.4,0.45,23.98,8,105.3,107.5,10.79,0.336,0.06,124,0.55,81,7.77,14.218,0,1.79
3/30/2023,2:30:00,3/30/2023 2:30,2.43,0.45,99,0.451,23.9,7.97,105.3,107.6,10.79,0.336,0.06,124.4,0.55,81,7.78,14.276,0,1.67
3/30/2023,2:35:00,3/30/2023 2:35,2.43,0.5,99,0.45,23.88,7.97,105.5,107.7,10.8,0.335,0.06,124.4,0.6,81,7.78,14.279,0,1.92
3/30/2023,2:40:00,3/30/2023 2:40,2.44,0.44,98.7,0.451,23.84,7.95,105.1,107.3,10.78,0.336,0.06,124.3,0.58,81,7.77,14.208,0,2.13
3/30/2023,2:45:00,3/30/2023 2:45,2.44,0.42,98.5,0.452,23.88,7.97,104.3,106.5,10.73,0.338,0.06,124.4,0.59,81,7.75,14.08,0,2.19
3/30/2023,2:50:00,3/30/2023 2:50,2.44,0.46,98.8,0.453,23.89,7.97,103.9,106.1,10.66,0.339,0.06,124.6,0.6,81,7.74,14.174,0,1.97
3/30/2023,2:55:00,3/30/2023 2:55,2.45,0.5,98.6,0.452,23.84,7.95,103.4,105.6,10.63,0.339,0.06,124.4,0.54,81,7.73,14.12,0,2.21
3/30/2023,3:00:00,3/30/2023 3:00,2.45,0.47,98.2,0.453,23.79,7.94,103,105.2,10.6,0.34,0.06,124.2,0.56,81,7.72,14.053,0,2.01
3/30/2023,3:05:00,3/30/2023 3:05,2.45,0.52,98.1,0.452,23.74,7.92,103,105.1,10.61,0.339,0.06,124.1,0.62,81,7.71,14.006,0,1.85
3/30/2023,3:10:00,3/30/2023 3:10,2.46,0.46,97.5,0.453,23.78,7.93,102,104.2,10.51,0.339,0.06,123.4,0.58,80,7.71,13.998,0,1.87
3/30/2023,3:15:00,3/30/2023 3:15,2.46,0.55,97.8,0.453,23.74,7.92,102.2,104.3,10.5,0.34,0.06,123.5,0.61,80,7.7,14.125,0,2.04
3/30/2023,3:20:00,3/30/2023 3:20,2.47,0.47,97.7,0.453,23.69,7.9,102,104.2,10.47,0.339,0.06,123.2,0.57,80,7.71,14.156,0,2.09
3/30/2023,3:25:00,3/30/2023 3:25,2.47,0.48,97.6,0.453,23.65,7.89,101.5,103.6,10.43,0.339,0.06,123.2,0.59,80,7.69,14.114,0,1.97
3/30/2023,3:30:00,3/30/2023 3:30,2.47,0.51,97.5,0.453,23.68,7.9,100.9,103,10.39,0.339,0.06,123.3,0.55,80,7.68,14.021,0,2.01
3/30/2023,3:35:00,3/30/2023 3:35,2.48,0.53,97.4,0.452,23.66,7.89,100.9,103.1,10.39,0.338,0.06,123.2,0.59,80,7.68,14.064,0,2.09
3/30/2023,3:40:00,3/30/2023 3:40,2.48,0.49,97.3,0.454,23.67,7.9,100.6,102.8,10.36,0.34,0.06,123.2,0.6,80,7.67,14.024,0,2.3
3/30/2023,3:45:00,3/30/2023 3:45,2.48,0.49,97.2,0.453,23.72,7.91,100.3,102.5,10.34,0.34,0.06,123.1,0.58,80,7.66,14.004,0,2.43
3/30/2023,3:50:00,3/30/2023 3:50,2.49,0.51,97.3,0.455,23.71,7.91,100.4,102.5,10.35,0.342,0.06,123.3,0.59,80,7.65,13.966,0,2.2
3/30/2023,3:55:00,3/30/2023 3:55,2.49,0.45,97.2,0.456,23.71,7.91,100.2,102.3,10.33,0.344,0.06,123.2,0.57,80,7.65,13.95,0,2.17
3/30/2023,4:00:00,3/30/2023 4:00,2.49,0.49,97.1,0.456,23.73,7.92,99.7,101.8,10.29,0.343,0.06,123.1,0.59,80,7.65,13.913,0,2.31
3/30/2023,4:05:00,3/30/2023 4:05,2.5,0.51,96.8,0.455,23.83,7.95,99.1,101.2,10.24,0.343,0.06,123,0.58,80,7.64,13.841,0,2.02
3/30/2023,4:10:00,3/30/2023 4:10,2.5,0.46,97,0.456,23.89,7.97,99.9,102,10.31,0.344,0.06,123.1,0.56,80,7.64,13.915,0,2.1
3/30/2023,4:15:00,3/30/2023 4:15,2.5,0.68,97.1,0.456,23.88,7.97,100.2,102.3,10.33,0.344,0.06,123,0.64,80,7.66,13.966,0,2.05
3/30/2023,4:20:00,3/30/2023 4:20,2.51,0.55,97,0.457,23.87,7.96,100.3,102.4,10.34,0.345,0.06,122.9,0.61,80,7.66,13.968,0,2.32
3/30/2023,4:25:00,3/30/2023 4:25,2.51,0.49,96.9,0.457,23.95,7.99,100.3,102.4,10.35,0.345,0.06,123,0.56,80,7.66,13.901,0,2.23
3/30/2023,4:30:00,3/30/2023 4:30,2.51,0.49,96.9,0.457,23.97,7.99,100.1,102.3,10.34,0.346,0.06,123,0.59,80,7.65,13.9,0,2.05
3/30/2023,4:35:00,3/30/2023 4:35,2.52,0.51,96.8,0.458,23.97,8,99.9,102,10.32,0.346,0.06,122.9,0.6,80,7.65,13.882,0,2.44
3/30/2023,4:40:00,3/30/2023 4:40,2.52,0.5,96.5,0.458,23.66,7.89,98.1,100.2,10.17,0.347,0.06,123.1,0.6,80,7.61,13.717,0,4.52
3/30/2023,4:45:00,3/30/2023 4:45,2.52,0.52,96.6,0.458,24.01,8.01,98.8,100.9,10.24,0.347,0.06,123,0.62,80,7.62,13.749,0,2.34
3/30/2023,4:50:00,3/30/2023 4:50,2.53,0.53,96.8,0.458,23.95,7.99,99,101.1,10.25,0.346,0.06,123.1,0.6,80,7.63,13.785,0,2.13
3/30/2023,4:55:00,3/30/2023 4:55,2.53,0.51,96.5,0.459,23.97,7.99,99.1,101.2,10.26,0.348,0.06,122.9,0.6,80,7.62,13.753,0,2.02
3/30/2023,5:00:00,3/30/2023 5:00,2.53,0.49,96.8,0.458,23.99,8,99.1,101.2,10.26,0.347,0.06,123.2,0.62,80,7.63,13.781,0,2.02
3/30/2023,5:05:00,3/30/2023 5:05,2.54,0.51,96.5,0.459,23.99,8,98.8,100.9,10.23,0.348,0.06,122.8,0.64,80,7.62,13.772,0,2.16
3/30/2023,5:10:00,3/30/2023 5:10,2.54,0.53,96.5,0.46,23.96,7.99,98.7,100.8,10.22,0.35,0.06,122.9,0.58,80,7.62,13.782,0,2.02
3/30/2023,5:15:00,3/30/2023 5:15,2.55,0.46,96.1,0.461,24.01,8.01,98.7,100.8,10.24,0.351,0.06,122.7,0.61,80,7.62,13.655,0,1.96
3/30/2023,5:20:00,3/30/2023 5:20,2.55,0.52,96.3,0.461,24.05,8.02,98.7,100.8,10.24,0.351,0.06,122.8,0.62,80,7.62,13.712,0,1.94
3/30/2023,5:25:00,3/30/2023 5:25,2.55,0.47,96.4,0.462,24.01,8.01,98.4,100.5,10.2,0.353,0.06,122.8,0.6,80,7.62,13.734,0,1.98
3/30/2023,5:30:00,3/30/2023 5:30,2.56,0.61,96.3,0.463,24.03,8.02,98.6,100.7,10.23,0.353,0.06,122.8,0.61,80,7.61,13.694,0,2.54
3/30/2023,5:35:00,3/30/2023 5:35,2.56,0.49,96.2,0.464,24.02,8.01,98.5,100.5,10.22,0.355,0.06,122.9,0.63,80,7.61,13.641,0,1.97
3/30/2023,5:40:00,3/30/2023 5:40,2.56,0.53,96.2,0.463,24.03,8.02,98.3,100.4,10.2,0.353,0.06,122.8,0.63,80,7.61,13.663,0,1.94
3/30/2023,5:45:00,3/30/2023 5:45,2.57,0.55,96.3,0.464,23.82,7.94,97.6,99.7,10.13,0.355,0.06,122.9,0.59,80,7.6,13.67,0,5.68
3/30/2023,5:50:00,3/30/2023 5:50,2.57,0.56,96.1,0.464,23.8,7.94,97.2,99.3,10.11,0.355,0.06,122.9,0.66,80,7.59,13.561,0,2.74
3/30/2023,5:55:00,3/30/2023 5:55,2.57,0.55,95.9,0.465,23.96,7.99,96.8,98.8,10.08,0.357,0.06,122.8,0.6,80,7.58,13.514,0,2.34
3/30/2023,6:00:00,3/30/2023 6:00,2.58,0.5,96.1,0.465,24.07,8.03,97.2,99.3,10.11,0.356,0.06,122.9,0.64,80,7.59,13.569,0,2.24
3/30/2023,6:05:00,3/30/2023 6:05,2.58,0.71,95.6,0.466,23.31,7.78,97.1,99.1,10.12,0.358,0.06,122.7,0.67,80,7.58,13.464,0,4.52
3/30/2023,6:10:00,3/30/2023 6:10,2.58,0.55,95.6,0.465,23.8,7.94,97.3,99.4,10.15,0.357,0.06,122.7,0.61,80,7.58,13.455,0,3.33
3/30/2023,6:15:00,3/30/2023 6:15,2.59,0.51,96,0.466,24.11,8.04,97.7,99.8,10.17,0.358,0.06,122.9,0.62,80,7.58,13.545,0.8,2.51
3/30/2023,6:20:00,3/30/2023 6:20,2.59,0.49,95.9,0.466,24.11,8.04,97.7,99.7,10.17,0.358,0.06,122.9,0.6,80,7.6,13.517,3.23,2.35
3/30/2023,6:25:00,3/30/2023 6:25,2.59,0.6,95.8,0.467,24.14,8.05,97.7,99.8,10.18,0.359,0.06,122.8,0.64,80,7.6,13.509,11.95,2.43
3/30/2023,6:30:00,3/30/2023 6:30,2.6,0.5,95.8,0.467,24.1,8.04,97.4,99.5,10.17,0.36,0.06,122.9,0.65,80,7.59,13.432,34.48,2.37
3/30/2023,6:35:00,3/30/2023 6:35,2.6,0.55,95.6,0.468,24.13,8.05,97.4,99.4,10.16,0.36,0.06,122.8,0.61,80,7.59,13.405,81.18,2.36
3/30/2023,6:40:00,3/30/2023 6:40,2.6,0.6,95.6,0.469,24.15,8.05,97.1,99.2,10.15,0.362,0.06,122.9,0.64,80,7.58,13.361,157.6,2.64
3/30/2023,6:45:00,3/30/2023 6:45,2.61,0.54,95.7,0.47,24.15,8.06,96.8,98.9,10.11,0.363,0.06,123,0.65,80,7.57,13.38,268.32,2.48
3/30/2023,6:50:00,3/30/2023 6:50,2.61,0.59,95.7,0.469,24.15,8.06,96.6,98.6,10.09,0.362,0.06,123,0.62,80,7.57,13.379,406.4,2.44
3/30/2023,6:55:00,3/30/2023 6:55,2.61,0.55,95.7,0.469,24.23,8.08,96.7,98.8,10.1,0.362,0.06,122.9,0.63,80,7.57,13.402,560.96,2.21
3/30/2023,7:00:00,3/30/2023 7:00,2.62,0.55,95.7,0.47,24.23,8.08,97,99.1,10.14,0.363,0.06,123,0.63,80,7.58,13.371,722.56,2.2
3/30/2023,7:05:00,3/30/2023 7:05,2.62,0.57,95.6,0.469,24.27,8.1,97,99.1,10.14,0.363,0.06,122.9,0.65,80,7.58,13.376,877.44,2.22
3/30/2023,7:10:00,3/30/2023 7:10,2.63,0.5,95.5,0.47,24.23,8.08,96.6,98.7,10.11,0.364,0.06,123,0.65,80,7.58,13.301,1026.24,2.57
3/30/2023,7:15:00,3/30/2023 7:15,2.63,0.59,95.4,0.471,24.27,8.1,96.4,98.4,10.09,0.365,0.06,123,0.65,80,7.57,13.275,1165.44,2.62
3/30/2023,7:20:00,3/30/2023 7:20,2.63,0.52,95.2,0.471,24.27,8.09,96.3,98.3,10.08,0.365,0.06,122.7,0.64,80,7.56,13.265,1296.64,2.31
3/30/2023,7:25:00,3/30/2023 7:25,2.64,0.57,95.4,0.471,24.31,8.11,96.6,98.7,10.12,0.366,0.06,123,0.65,80,7.57,13.265,1414.4,2.67
3/30/2023,7:30:00,3/30/2023 7:30,2.64,0.55,95.3,0.472,24.35,8.12,96.6,98.6,10.12,0.367,0.06,122.9,0.63,80,7.56,13.245,1530.88,2.09
3/30/2023,7:35:00,3/30/2023 7:35,2.64,0.51,95.3,0.473,24.36,8.13,96.4,98.4,10.1,0.368,0.06,123,0.67,80,7.56,13.225,1646.72,2.06
3/30/2023,7:40:00,3/30/2023 7:40,2.65,0.54,95.4,0.473,24.35,8.12,96.5,98.6,10.13,0.368,0.06,123.2,0.63,80,7.56,13.17,1742.08,2.2
3/30/2023,7:45:00,3/30/2023 7:45,2.65,0.51,95.6,0.473,24.27,8.1,96.7,98.7,10.13,0.368,0.06,123.3,0.63,80,7.56,13.259,1822.72,2.49
3/30/2023,7:50:00,3/30/2023 7:50,2.65,0.57,95.6,0.473,24.28,8.1,96.6,98.6,10.12,0.368,0.06,123.3,0.63,80,7.56,13.23,1900.8,2.44
3/30/2023,7:55:00,3/30/2023 7:55,2.66,0.54,95.4,0.473,24.32,8.11,96.3,98.3,10.1,0.368,0.06,123.2,0.63,80,7.56,13.209,1969.92,2.32
3/30/2023,8:00:00,3/30/2023 8:00,2.66,0.53,95.5,0.474,24.27,8.1,96.2,98.2,10.09,0.369,0.06,123.5,0.65,80,7.55,13.155,2054.4,2.22
3/30/2023,8:05:00,3/30/2023 8:05,2.66,0.49,95.4,0.475,24.31,8.11,96.2,98.2,10.11,0.37,0.06,123.4,0.63,80,7.55,13.118,2146.56,2.12
3/30/2023,8:10:00,3/30/2023 8:10,2.67,0.51,95.3,0.475,24.25,8.09,95.8,97.8,10.06,0.37,0.06,123.3,0.63,80,7.55,13.115,2261.12,2.22
3/30/2023,8:15:00,3/30/2023 8:15,2.67,0.55,95.2,0.475,24.23,8.08,95.6,97.7,10.04,0.37,0.06,123,0.63,80,7.55,13.138,2366.72,2.01
3/30/2023,8:20:00,3/30/2023 8:20,2.67,0.63,95.1,0.475,24.2,8.07,95.8,97.8,10.06,0.37,0.06,122.9,0.65,80,7.56,13.143,2462.08,2.17
3/30/2023,8:25:00,3/30/2023 8:25,2.68,0.51,95,0.475,24.11,8.04,95.9,97.9,10.07,0.37,0.06,122.8,0.66,80,7.56,13.124,2579.84,2.29
3/30/2023,8:30:00,3/30/2023 8:30,2.68,0.53,95.3,0.474,24.05,8.02,95.6,97.6,10.02,0.37,0.06,123,0.63,80,7.55,13.212,2778.88,2.22
3/30/2023,8:35:00,3/30/2023 8:35,2.68,0.53,95.1,0.475,24.03,8.02,95.4,97.5,10.03,0.371,0.06,123.1,0.65,80,7.55,13.117,4043.52,2.21
3/30/2023,8:40:00,3/30/2023 8:40,2.69,0.52,95.2,0.475,23.91,7.97,95.2,97.2,9.99,0.37,0.06,123,0.63,80,7.55,13.178,11709.44,2.55
3/30/2023,8:45:00,3/30/2023 8:45,2.69,0.45,95.3,0.474,23.98,8,95.7,97.7,10.03,0.37,0.06,122.9,0.62,80,7.55,13.218,13107.2,2.1
3/30/2023,8:50:00,3/30/2023 8:50,2.69,0.43,95.6,0.474,23.88,7.97,95.8,97.9,10.02,0.37,0.06,123,0.63,80,7.56,13.348,13987.84,2.29
3/30/2023,8:55:00,3/30/2023 8:55,2.7,0.42,95.6,0.473,23.87,7.96,95.8,97.8,10.01,0.368,0.06,123,0.63,80,7.56,13.35,15047.68,2.35
3/30/2023,9:00:00,3/30/2023 9:00,2.7,0.45,95.7,0.473,23.86,7.96,96,98,10.02,0.368,0.06,123,0.65,80,7.57,13.407,15498.24,2.2
3/30/2023,9:05:00,3/30/2023 9:05,2.7,0.48,95.7,0.473,23.85,7.96,95.8,97.8,10,0.367,0.06,123,0.63,80,7.56,13.406,16322.56,2.15
3/30/2023,9:10:00,3/30/2023 9:10,2.71,0.44,95.9,0.473,23.84,7.95,95.6,97.6,9.98,0.368,0.06,123.1,0.64,80,7.56,13.399,17561.6,2.22
3/30/2023,9:15:00,3/30/2023 9:15,2.71,0.5,95.8,0.472,23.8,7.94,95.4,97.4,9.97,0.366,0.06,123.1,0.62,80,7.55,13.374,19624.96,2.08
3/30/2023,9:20:00,3/30/2023 9:20,2.72,0.46,95.6,0.473,23.95,7.99,95.3,97.3,9.96,0.368,0.06,123.1,0.64,80,7.55,13.335,15360,2.04
3/30/2023,9:25:00,3/30/2023 9:25,2.72,0.45,95.6,0.473,23.89,7.97,95,97,9.95,0.367,0.06,123.1,0.64,80,7.54,13.29,18626.56,2.03
3/30/2023,9:30:00,3/30/2023 9:30,2.72,0.49,95.8,0.473,23.89,7.97,94.9,96.9,9.92,0.368,0.06,123.3,0.65,80,7.54,13.327,19471.36,2.77
3/30/2023,9:35:00,3/30/2023 9:35,2.73,0.43,96.7,0.473,23.94,7.98,95,97,9.93,0.368,0.06,124.4,0.62,81,7.53,13.355,19691.52,2.33
3/30/2023,9:40:00,3/30/2023 9:40,2.73,0.41,96.2,0.471,23.9,7.97,95.5,97.5,9.99,0.365,0.06,123.8,0.64,80,7.54,13.32,20500.48,2.35
3/30/2023,9:45:00,3/30/2023 9:45,2.73,0.53,96.3,0.472,23.92,7.98,95.6,97.6,10,0.367,0.06,123.9,0.63,81,7.52,13.321,20096,2
3/30/2023,9:50:00,3/30/2023 9:50,2.74,0.46,96.7,0.472,23.78,7.93,96.7,98.7,10.09,0.367,0.06,124.1,0.63,81,7.54,13.42,21288.96,2.11
3/30/2023,9:55:00,3/30/2023 9:55,2.74,0.41,96.8,0.472,23.87,7.96,97.6,99.6,10.16,0.367,0.06,124,0.61,81,7.58,13.506,21780.48,2.25
3/30/2023,10:00:00,3/30/2023 10:00,2.74,0.39,97.1,0.472,23.81,7.94,101.8,104,10.59,0.367,0.06,124.1,0.6,81,7.68,13.586,22384.64,1.95
3/30/2023,10:05:00,3/30/2023 10:05,2.75,0.43,97.3,0.471,23.76,7.93,103.8,106,10.78,0.366,0.06,124.3,0.63,81,7.75,13.65,21923.84,1.9
3/30/2023,10:10:00,3/30/2023 10:10,2.75,0.41,97.4,0.472,23.77,7.93,103.8,106,10.77,0.366,0.06,124.3,0.62,81,7.76,13.681,23040,1.91
3/30/2023,10:15:00,3/30/2023 10:15,2.75,0.39,97.5,0.47,23.78,7.93,103.3,105.5,10.72,0.364,0.06,124.3,0.61,81,7.75,13.708,22712.32,1.95
3/30/2023,10:20:00,3/30/2023 10:20,2.76,0.43,97.7,0.471,23.76,7.93,103.3,105.5,10.7,0.365,0.06,124.3,0.56,81,7.74,13.768,23797.76,2.07
3/30/2023,10:25:00,3/30/2023 10:25,2.76,0.4,97.8,0.471,23.87,7.96,103.9,106.1,10.75,0.365,0.06,124.4,0.64,81,7.75,13.802,23613.44,2.06
3/30/2023,10:30:00,3/30/2023 10:30,2.76,0.4,97.8,0.469,23.73,7.91,104.1,106.3,10.76,0.363,0.06,124.2,0.57,81,7.75,13.844,23562.24,2.12
3/30/2023,10:35:00,3/30/2023 10:35,2.77,0.39,97.9,0.47,23.78,7.93,104.9,107.1,10.83,0.364,0.06,124.3,0.59,81,7.78,13.875,24064,1.92
3/30/2023,10:40:00,3/30/2023 10:40,2.77,0.42,98.1,0.469,23.73,7.92,105.7,108,10.91,0.363,0.06,124.4,0.57,81,7.8,13.919,25538.56,1.89
3/30/2023,10:45:00,3/30/2023 10:45,2.77,0.39,98.2,0.469,23.74,7.92,105.9,108.1,10.92,0.362,0.06,124.5,0.67,81,7.81,13.95,24698.88,1.89
3/30/2023,10:50:00,3/30/2023 10:50,2.78,0.38,98.4,0.468,23.7,7.91,106.5,108.8,10.98,0.361,0.06,124.7,0.6,81,7.82,13.976,24954.88,1.86
3/30/2023,10:55:00,3/30/2023 10:55,2.78,0.34,98.5,0.468,23.54,7.85,106.7,108.9,10.98,0.36,0.06,124.5,0.62,81,7.83,14.056,25128.96,1.97
3/30/2023,11:00:00,3/30/2023 11:00,2.78,0.38,98.6,0.467,23.65,7.89,107.3,109.6,11.04,0.359,0.06,124.7,0.57,81,7.84,14.049,26234.88,1.94
3/30/2023,11:05:00,3/30/2023 11:05,2.79,0.41,98.6,0.466,23.59,7.87,107.2,109.5,11.03,0.358,0.06,124.6,0.57,81,7.84,14.074,26583.04,1.97
3/30/2023,11:10:00,3/30/2023 11:10,2.79,0.39,98.1,0.466,23.57,7.86,105,107.2,10.79,0.358,0.06,123.9,0.6,81,7.78,14.117,25989.12,1.96
3/30/2023,11:15:00,3/30/2023 11:15,2.8,0.36,98.5,0.465,23.65,7.89,104.5,106.7,10.73,0.356,0.06,124.3,0.57,81,7.75,14.154,25948.16,2.13
3/30/2023,11:20:00,3/30/2023 11:20,2.8,0.42,98.9,0.466,23.73,7.91,107.5,109.8,11.04,0.358,0.06,124.7,0.59,81,7.81,14.149,25681.92,2.49
3/30/2023,11:25:00,3/30/2023 11:25,2.8,0.37,98.7,0.464,23.65,7.89,106.4,108.7,10.92,0.355,0.06,124.3,0.57,81,7.8,14.195,25354.24,2.59
3/30/2023,11:30:00,3/30/2023 11:30,2.81,0.41,98.8,0.463,23.79,7.94,107.5,109.8,11.03,0.353,0.06,124.5,0.56,81,7.83,14.188,26316.8,1.83
3/30/2023,11:35:00,3/30/2023 11:35,2.81,0.43,98.6,0.462,23.76,7.93,107,109.3,10.98,0.352,0.06,124.2,0.54,81,7.85,14.205,26050.56,2.06
3/30/2023,11:40:00,3/30/2023 11:40,2.81,0.46,98.7,0.461,23.8,7.94,108.3,110.6,11.11,0.35,0.06,124.3,0.61,81,7.85,14.228,25702.4,2.54
3/30/2023,11:45:00,3/30/2023 11:45,2.82,0.4,98.5,0.461,23.91,7.98,106.9,109.1,10.95,0.35,0.06,124,0.58,81,7.83,14.234,25436.16,2.17
3/30/2023,11:50:00,3/30/2023 11:50,2.82,0.48,98.5,0.46,23.8,7.94,108,110.3,11.06,0.349,0.06,123.9,0.59,81,7.86,14.274,25118.72,2.03
3/30/2023,11:55:00,3/30/2023 11:55,2.82,0.48,98.6,0.459,23.84,7.95,108.4,110.7,11.1,0.348,0.06,124,0.57,81,7.86,14.297,25968.64,2.26
3/30/2023,12:00:00,3/30/2023 12:00,2.83,0.44,98.6,0.458,23.9,7.97,110,112.3,11.26,0.347,0.06,123.9,0.55,81,7.91,14.295,21995.52,2.26
3/30/2023,12:05:00,3/30/2023 12:05,2.83,0.5,98.7,0.458,23.93,7.98,110,112.3,11.25,0.347,0.06,123.9,0.65,81,7.92,14.331,23521.28,2.2
3/30/2023,12:10:00,3/30/2023 12:10,2.83,0.47,98.7,0.458,24.01,8.01,112,114.4,11.46,0.347,0.06,124.1,0.59,81,7.99,14.315,24709.12,2.37
3/30/2023,12:15:00,3/30/2023 12:15,2.84,0.43,98.9,0.456,24.13,8.05,113.5,115.9,11.62,0.344,0.06,124.2,0.56,81,8.05,14.316,25169.92,2.16
3/30/2023,12:20:00,3/30/2023 12:20,2.84,0.57,98.9,0.455,24.11,8.04,113.4,115.8,11.59,0.342,0.06,124.1,0.58,81,8.07,14.371,26511.36,2.25
3/30/2023,12:25:00,3/30/2023 12:25,2.84,0.44,99.2,0.455,24.17,8.06,112.4,114.7,11.47,0.342,0.06,124.2,0.59,81,8.02,14.443,25446.4,2.2
3/30/2023,12:30:00,3/30/2023 12:30,2.85,0.46,99,0.454,24.15,8.05,111.9,114.3,11.41,0.341,0.06,124,0.57,81,7.99,14.464,26634.24,2.23
3/30/2023,12:35:00,3/30/2023 12:35,2.85,0.44,99,0.453,24.33,8.12,111.8,114.1,11.4,0.339,0.06,123.9,0.55,81,7.99,14.484,25262.08,2.16
3/30/2023,12:40:00,3/30/2023 12:40,2.85,0.55,99.1,0.452,24.44,8.15,113.7,116.1,11.6,0.338,0.06,124.1,0.64,81,8.06,14.453,24064,2.31
3/30/2023,12:45:00,3/30/2023 12:45,2.86,0.4,99.3,0.451,24.5,8.17,114.2,116.6,11.65,0.336,0.06,124.3,0.55,81,8.07,14.463,23152.64,2.25
3/30/2023,12:50:00,3/30/2023 12:50,2.86,0.53,99.5,0.451,24.54,8.19,116.5,119,11.88,0.337,0.06,124.5,0.6,81,8.16,14.484,22251.52,2.34
3/30/2023,12:55:00,3/30/2023 12:55,2.86,0.5,99.5,0.45,24.47,8.16,115.9,118.3,11.8,0.335,0.06,124.4,0.58,81,8.14,14.525,19348.48,2.23
3/30/2023,13:00:00,3/30/2023 13:00,2.87,0.51,98.6,0.449,24.68,8.23,113.1,115.5,11.5,0.334,0.06,123,0.59,80,8.02,14.598,21442.56,2.59
3/30/2023,13:05:00,3/30/2023 13:05,2.87,0.41,98.4,0.45,24.68,8.23,111,113.4,11.29,0.335,0.06,122.7,0.55,80,7.92,14.623,18647.04,2.11
3/30/2023,13:10:00,3/30/2023 13:10,2.88,0.48,98.3,0.449,24.74,8.25,110.3,112.6,11.2,0.333,0.06,122.6,0.58,80,7.9,14.63,16665.6,2.43
3/30/2023,13:15:00,3/30/2023 13:15,2.88,0.54,98.4,0.448,24.63,8.22,110.5,112.8,11.22,0.332,0.06,122.6,0.57,80,7.88,14.67,13552.64,2.26
